date,Temperature,Dew,Humidity,Pressure
31-12-2016,23.62,17.76,12.63,100.82
01-01-2017,24.01,19.11,13.79,100.81
02-01-2017,24.23,19.44,14.1,100.86
03-01-2017,23.76,17.55,12.63,100.81
04-01-2017,23.89,18.23,13.06,100.76
05-01-2017,24.13,18.42,13.24,100.73
06-01-2017,24.01,19.11,13.85,100.68
07-01-2017,24.1,17.94,12.88,100.54
08-01-2017,23.66,16.7,11.9,100.52
09-01-2017,23.46,16.56,11.78,100.57
10-01-2017,24.12,17.01,12.15,100.6
11-01-2017,24.76,18.09,13,100.64
12-01-2017,24.83,18.95,13.67,100.59
13-01-2017,24.69,18.63,13.37,100.64
14-01-2017,24.53,17.75,12.7,100.78
15-01-2017,24.35,19.08,13.73,100.93
16-01-2017,23.91,18.2,13.06,100.9
17-01-2017,23.3,17.39,12.39,100.88
18-01-2017,23.78,17.19,12.21,100.97
19-01-2017,24.83,17.68,12.57,100.96
20-01-2017,24.76,19.38,14.04,100.92
21-01-2017,25.57,20.58,15.08,100.95
22-01-2017,25.17,19.07,13.73,101.06
23-01-2017,24.76,19.02,13.73,101.01
24-01-2017,24.95,19.53,14.16,100.96
25-01-2017,25.08,19.65,14.22,100.98
26-01-2017,25.21,21.2,15.69,100.92
27-01-2017,25.45,22.15,16.6,100.83
28-01-2017,25.69,22.01,16.48,100.79
29-01-2017,25.48,20.5,15.08,100.85
30-01-2017,24.8,20.12,14.71,100.83
31-01-2017,24.51,18.28,13.18,100.78
01-02-2017,24.2,17.87,12.82,100.87
02-02-2017,24.28,18.25,13.06,101
03-02-2017,24.14,18.65,13.37,100.96
04-02-2017,24.42,18.08,12.94,100.87
05-02-2017,24.09,16.87,12.02,100.83
06-02-2017,24.12,15.59,11.17,100.76
07-02-2017,24.33,15.41,11.11,100.73
08-02-2017,24.39,16.01,11.47,100.81
09-02-2017,24.13,16.96,12.15,100.75
10-02-2017,23.98,17.16,12.33,100.71
11-02-2017,24.03,17.36,12.39,100.82
12-02-2017,24.46,17.43,12.39,100.99
13-02-2017,25.55,18.23,13.06,101.07
14-02-2017,26.15,20.24,14.77,101.17
15-02-2017,25.51,18.96,13.61,101.2
16-02-2017,25.26,16.8,11.96,101.04
17-02-2017,24.79,16.51,11.72,100.92
18-02-2017,25.28,17.06,12.15,100.99
19-02-2017,25.67,16.57,11.84,100.83
20-02-2017,26.28,17.03,12.33,100.5
21-02-2017,26.89,18.2,13.43,100.44
22-02-2017,26.83,18.83,13.98,100.53
23-02-2017,26.64,19.08,13.98,100.67
24-02-2017,26.29,18.84,13.67,100.75
25-02-2017,26.08,18.35,13.37,100.75
26-02-2017,26.47,19.34,14.16,100.58
27-02-2017,26.39,18.12,13.31,100.69
28-02-2017,26.29,18.55,13.61,100.71
01-03-2017,26.12,17.31,12.57,100.7
02-03-2017,26.05,15.99,11.6,100.58
03-03-2017,27.1,18.79,13.67,100.37
04-03-2017,27.83,21.87,16.42,100.33
05-03-2017,28.23,22.03,16.6,100.28
06-03-2017,28.96,22.02,16.72,100.25
07-03-2017,28.81,22.8,17.46,100.27
08-03-2017,29.13,22.76,17.46,100.24
09-03-2017,29.12,22.91,17.58,100.2
10-03-2017,29.29,22.9,17.58,100.24
11-03-2017,29.3,22.89,17.58,100.36
12-03-2017,29.25,22.66,17.33,100.41
13-03-2017,29.34,22.33,16.97,100.5
14-03-2017,29.03,21.94,16.54,100.55
15-03-2017,28.86,21.33,15.93,100.62
16-03-2017,28.99,19.98,14.71,100.57
17-03-2017,29.57,19.55,14.34,100.47
18-03-2017,29.8,20.48,15.14,100.51
19-03-2017,29.79,20.93,15.62,100.54
20-03-2017,30.01,21.3,15.99,100.49
21-03-2017,30.18,21.28,15.99,100.6
22-03-2017,29.35,20.41,15.2,100.62
23-03-2017,28.57,19.19,14.1,100.57
24-03-2017,28.3,17.58,12.82,100.54
25-03-2017,28.71,18.59,13.73,100.57
26-03-2017,28.64,19.65,14.53,100.58
27-03-2017,28.99,18.94,14.04,100.64
28-03-2017,29.31,20.55,15.32,100.62
29-03-2017,29.75,19.66,14.71,100.52
30-03-2017,29.92,20.51,15.62,100.54
31-03-2017,29.95,21.37,16.3,100.62
01-04-2017,30.09,21.11,15.99,100.48
02-04-2017,30.02,20.82,15.87,100.38
03-04-2017,30.48,22.42,17.4,100.41
04-04-2017,30.23,22.97,17.76,100.47
05-04-2017,30.61,22.62,17.52,100.36
06-04-2017,30.91,22.69,17.58,100.25
07-04-2017,31.15,21.82,16.72,100.27
08-04-2017,30.69,21.54,16.36,100.27
09-04-2017,30.71,22.26,17.03,100.29
10-04-2017,30.98,21.29,16.3,100.17
11-04-2017,30.39,22.8,17.64,100.17
12-04-2017,30.7,22.36,17.21,100.25
13-04-2017,30.3,21.6,16.48,100.32
14-04-2017,30.18,20.9,15.93,100.24
15-04-2017,30.33,20.19,15.38,100.05
16-04-2017,32.18,21.28,16.48,99.96
17-04-2017,32.99,21.58,16.66,100.05
18-04-2017,32.3,22.58,17.52,100.07
19-04-2017,31.89,22.81,17.82,100.12
20-04-2017,32.2,23.13,18.01,100.1
21-04-2017,33.06,22.24,17.09,100.09
22-04-2017,33,22.39,17.33,100.07
23-04-2017,32.82,23.02,18.07,100.08
24-04-2017,32.37,23.72,18.74,100.11
25-04-2017,31.99,23.37,18.25,100.19
26-04-2017,32.19,22.23,17.21,100.2
27-04-2017,31.2,22.29,17.4,100.27
28-04-2017,31.85,21.53,16.54,100.26
29-04-2017,32.26,21.52,16.48,100.29
30-04-2017,31.96,21.87,16.72,100.29
01-05-2017,31.27,21.9,16.66,100.4
02-05-2017,30.99,21.92,16.66,100.49
03-05-2017,31.13,22.09,16.78,100.47
04-05-2017,31.29,22.44,17.21,100.42
05-05-2017,31.41,22.94,17.7,100.37
06-05-2017,31.3,23.92,18.8,100.44
07-05-2017,31.26,24.12,19.04,100.48
08-05-2017,31.64,21.84,16.85,100.36
09-05-2017,32,21.13,16.24,100.18
10-05-2017,30.21,24.05,18.86,100.27
11-05-2017,30.54,23.83,18.62,100.3
12-05-2017,30.74,23.65,18.43,100.3
13-05-2017,31.71,23.3,18.19,100.15
14-05-2017,32.72,23.76,18.8,99.99
15-05-2017,33.81,23.03,18.01,99.83
16-05-2017,34.23,21.35,16.3,99.72
17-05-2017,34.3,22.68,17.7,99.75
18-05-2017,33.39,22.4,17.27,99.89
19-05-2017,32.58,23.16,17.94,100.04
20-05-2017,32.91,22.55,17.46,99.91
21-05-2017,32.49,22.89,17.76,99.84
22-05-2017,32.69,23.54,18.37,99.91
23-05-2017,32.55,23.01,18.13,99.97
24-05-2017,33.02,23.11,18.13,99.84
25-05-2017,32.83,23.92,18.86,99.78
26-05-2017,32.65,22.58,17.4,99.83
27-05-2017,31.89,23.37,18.19,99.82
28-05-2017,33.05,23.11,17.94,99.7
29-05-2017,34.25,21.9,16.72,99.59
30-05-2017,34.65,20.59,15.56,99.62
31-05-2017,33.27,21.26,16.17,99.75
01-06-2017,33.32,22.3,17.15,99.81
02-06-2017,32.53,22.65,17.52,99.85
03-06-2017,33.84,22.06,16.85,99.91
04-06-2017,32.8,21.49,16.24,99.95
05-06-2017,33.22,22.62,17.4,99.91
06-06-2017,30.61,22.88,17.58,100.07
07-06-2017,28.9,21.91,16.54,100.2
08-06-2017,30.07,20.55,15.26,100
09-06-2017,30.3,22.02,16.66,99.91
10-06-2017,30.69,22.08,16.72,99.89
11-06-2017,31.19,21.82,16.54,99.83
12-06-2017,30.53,22.55,17.27,99.88
13-06-2017,31.24,23.44,18.31,99.86
14-06-2017,31.69,23.97,18.86,99.99
15-06-2017,30.99,23.72,18.62,100.04
16-06-2017,30.12,23.93,18.8,100.09
17-06-2017,31.37,21.83,16.78,99.99
18-06-2017,31.57,22.4,17.21,99.92
19-06-2017,30.91,22.08,17.03,99.92
20-06-2017,29.65,22.88,17.64,100
21-06-2017,30.24,22.79,17.58,100.01
22-06-2017,30.45,22.44,17.21,100.02
23-06-2017,31.37,22.66,17.46,99.91
24-06-2017,29.71,23.43,18.25,99.8
25-06-2017,29.49,21.73,16.42,99.72
26-06-2017,29.9,21.89,16.6,99.89
27-06-2017,29.97,21.19,15.87,99.97
28-06-2017,29.59,20.74,15.44,100.03
29-06-2017,29.63,20.62,15.32,100.01
30-06-2017,29.54,21.87,16.54,100
01-07-2017,30.73,22.31,17.09,99.91
02-07-2017,30.98,22.9,17.7,99.96
03-07-2017,31.25,22.31,17.15,100
04-07-2017,31.04,21.31,16.05,100.02
05-07-2017,31.1,20.93,15.69,100.03
06-07-2017,30.73,22.36,17.15,100.01
07-07-2017,29.09,23.26,18.01,100.08
08-07-2017,29.37,22.43,17.15,100.05
09-07-2017,29.92,22.14,16.97,100.06
10-07-2017,29.76,23.32,18.13,100.14
11-07-2017,29.76,23.42,18.19,100.11
12-07-2017,28.26,22.26,16.91,100.11
13-07-2017,29.93,21.69,16.42,100
14-07-2017,29.29,21.3,15.99,100.04
15-07-2017,29.94,21.8,16.54,100.03
16-07-2017,30.76,21.61,16.36,99.89
17-07-2017,30,21.1,15.81,99.8
18-07-2017,30.38,22.04,16.72,99.82
19-07-2017,30.7,22.13,16.78,99.83
20-07-2017,29.4,23.19,18.01,99.85
21-07-2017,29.79,23.22,18.01,99.95
22-07-2017,30.33,23.81,18.68,99.99
23-07-2017,30.47,24.11,19.04,99.95
24-07-2017,30.85,23.54,18.37,99.94
25-07-2017,30.78,23.09,17.88,99.86
26-07-2017,30.61,23.83,18.74,99.88
27-07-2017,30.52,23.65,18.49,99.97
28-07-2017,30.31,23.76,18.55,100.1
29-07-2017,29.21,24.04,18.8,100.19
30-07-2017,27.92,24.2,18.98,100.15
31-07-2017,29.03,23.73,18.49,100.12
01-08-2017,29.76,24.04,18.86,100.13
02-08-2017,29.53,24.05,18.86,100.12
03-08-2017,29.75,23.89,18.74,100.01
04-08-2017,29.78,23.92,18.74,99.81
05-08-2017,29.84,24.29,19.23,99.71
06-08-2017,30.04,24.21,19.1,99.75
07-08-2017,29.29,24.38,19.23,99.9
08-08-2017,27.74,24.84,19.71,100.03
09-08-2017,27.56,24.99,19.9,100.09
10-08-2017,27.89,23.92,18.68,100.12
11-08-2017,28.73,24.44,19.29,100.1
12-08-2017,28.32,23.99,18.74,100.18
13-08-2017,27.23,24.15,18.86,100.3
14-08-2017,28.14,23.47,18.13,100.36
15-08-2017,27.91,23.65,18.37,100.28
16-08-2017,28.48,23.93,18.68,100.09
17-08-2017,27.27,24.63,19.53,99.89
18-08-2017,28.3,24,18.8,99.75
19-08-2017,28.72,23.68,18.49,99.76
20-08-2017,28.18,23.08,17.82,99.8
21-08-2017,28.02,23.78,18.62,99.83
22-08-2017,28.16,23.22,17.94,99.92
23-08-2017,28.68,24.37,19.17,100.01
24-08-2017,27.42,24.44,19.29,99.99
25-08-2017,27.42,23.89,18.68,99.88
26-08-2017,28.51,24.42,19.35,99.75
27-08-2017,28.8,23.76,18.62,99.63
28-08-2017,27.86,24.18,19.04,99.64
29-08-2017,28.51,24.32,19.17,99.73
30-08-2017,28.88,24.26,19.1,99.95
31-08-2017,28.34,24.62,19.47,100.16
01-09-2017,27.89,24.73,19.59,100.21
02-09-2017,28.06,24.94,19.84,100.16
03-09-2017,28.16,24.71,19.59,100.18
04-09-2017,28.53,24.98,19.9,100.19
05-09-2017,28.64,25.43,20.45,100.14
06-09-2017,28.44,25.69,20.75,100.06
07-09-2017,27.98,25.5,20.51,100.06
08-09-2017,27.31,24.69,19.53,100.13
09-09-2017,27.58,24.19,18.98,100.07
10-09-2017,27.74,24.01,18.74,100.08
11-09-2017,27.89,24.72,19.59,100.17
12-09-2017,27.73,24.96,19.84,100.33
13-09-2017,27.67,24.83,19.65,100.33
14-09-2017,27.76,24.69,19.53,100.24
15-09-2017,27.48,24.55,19.35,100.13
16-09-2017,27.94,24.58,19.41,100.11
17-09-2017,27.25,23.92,18.68,100.17
18-09-2017,27.23,23.16,17.82,100.25
19-09-2017,27.6,23.25,17.94,100.13
20-09-2017,27.4,22.67,17.33,100.07
21-09-2017,27.83,22.78,17.46,100.04
22-09-2017,28.2,23.1,17.76,100.16
23-09-2017,28.49,24.33,19.1,100.27
24-09-2017,27.49,25.05,19.9,100.27
25-09-2017,27.48,24.01,18.74,100.12
26-09-2017,27.24,24.03,18.8,100.07
27-09-2017,26.67,24.33,19.1,100.07
28-09-2017,26.75,24.33,19.17,100.02
29-09-2017,27.69,24.04,18.8,100.02
30-09-2017,28.07,24.95,19.84,100.14
01-10-2017,27.62,25.08,20.02,100.16
02-10-2017,27.68,24.73,19.59,100.07
03-10-2017,28.23,25.21,20.14,100.07
04-10-2017,27.62,25.13,20.08,100.13
05-10-2017,27.66,24.84,19.71,100.04
06-10-2017,27.32,24.79,19.65,100
07-10-2017,27.78,24.75,19.59,100.04
08-10-2017,28.11,24.94,19.84,100.01
09-10-2017,28.15,25.33,20.32,99.97
10-10-2017,27.72,25.15,20.14,99.94
11-10-2017,27.35,25,19.9,100.04
12-10-2017,27.95,23.3,18.01,100.09
13-10-2017,27.56,24.2,18.98,100.04
14-10-2017,26.92,24.6,19.47,100.04
15-10-2017,27.32,23.78,18.49,100.11
16-10-2017,27.16,24.51,19.35,100.11
17-10-2017,26.95,24.37,19.17,100.08
18-10-2017,26.45,23.13,17.82,100.04
19-10-2017,28.18,22.26,16.91,100.05
20-10-2017,28.5,24.2,18.98,100.2
21-10-2017,27.76,24.31,19.1,100.3
22-10-2017,28.19,24.47,19.29,100.31
23-10-2017,28.08,22.44,17.09,100.37
24-10-2017,27.69,22.73,17.33,100.52
25-10-2017,27.53,24.12,18.8,100.67
26-10-2017,26.72,23.62,18.19,100.74
27-10-2017,26.83,23.28,17.82,100.62
28-10-2017,27.26,23.23,17.76,100.57
29-10-2017,27.11,23.08,17.64,100.61
30-10-2017,26.25,23.72,18.31,100.58
31-10-2017,25.94,23.31,17.88,100.49
01-11-2017,25.7,23.49,18.07,100.51
02-11-2017,25.76,23.73,18.37,100.43
03-11-2017,25.73,24.05,18.8,100.31
04-11-2017,25.98,23.69,18.31,100.39
05-11-2017,26.4,23.86,18.55,100.45
06-11-2017,26.23,24.03,18.68,100.52
07-11-2017,26.14,23.9,18.55,100.57
08-11-2017,26.18,23.12,17.7,100.58
09-11-2017,25.69,22.51,17.09,100.47
10-11-2017,25.79,22.72,17.27,100.42
11-11-2017,25.2,22.5,17.09,100.38
12-11-2017,24.68,22.73,17.4,100.23
13-11-2017,24.49,23.12,17.82,100.09
14-11-2017,25.53,23.9,18.68,100.04
15-11-2017,26.96,23.87,18.62,100.04
16-11-2017,26.8,23.83,18.55,100.14
17-11-2017,26.9,23.5,18.13,100.27
18-11-2017,26.6,23.91,18.62,100.38
19-11-2017,26.48,24.05,18.74,100.51
20-11-2017,26.48,24.07,18.74,100.55
21-11-2017,26.32,24.27,18.98,100.5
22-11-2017,26.53,23.64,18.25,100.45
23-11-2017,26.26,22.98,17.58,100.47
24-11-2017,26.19,23.08,17.64,100.57
25-11-2017,25.55,21.86,16.36,100.65
26-11-2017,25.56,23.52,18.13,100.7
27-11-2017,26.4,24.05,18.74,100.58
28-11-2017,25.47,22.73,17.27,100.59
29-11-2017,25.65,22.79,17.33,100.65
30-11-2017,26.17,24.37,19.1,100.52
01-12-2017,26.01,23.62,18.25,100.48
02-12-2017,24.97,21.62,16.11,100.61
03-12-2017,24.81,21.26,15.75,100.68
04-12-2017,24.93,21.4,15.93,100.57
05-12-2017,24.82,22.19,16.72,100.48
06-12-2017,24.6,21.47,15.99,100.43
07-12-2017,23.69,20.5,15.08,100.39
08-12-2017,23.89,18.64,13.43,100.39
09-12-2017,24.37,18.01,12.94,100.5
10-12-2017,24.69,19.65,14.34,100.64
11-12-2017,25.06,21.37,15.87,100.75
12-12-2017,25.53,21.66,16.11,100.76
13-12-2017,25.13,21.87,16.36,100.78
14-12-2017,24.9,22.03,16.48,100.81
15-12-2017,24.9,22.05,16.54,100.86
16-12-2017,25.03,20.94,15.38,100.97
17-12-2017,24.47,19.8,14.34,101.05
18-12-2017,24.13,19.35,13.92,101.05
19-12-2017,24.21,20,14.53,100.96
20-12-2017,23.89,19.54,14.1,101.04
21-12-2017,24.09,21.19,15.75,100.99
22-12-2017,24.47,21.29,15.75,100.89
23-12-2017,24.18,20.21,14.77,100.71
24-12-2017,23.89,20.05,14.65,100.68
25-12-2017,24.05,20.51,15.08,100.74
26-12-2017,23.55,20.49,15.01,100.79
27-12-2017,23.23,19.12,13.79,100.76
28-12-2017,23.08,18.07,12.88,100.74
29-12-2017,24,19.41,14.04,100.77
30-12-2017,24.15,19.8,14.4,100.72
31-12-2017,24.18,21.05,15.56,100.55
01-01-2018,24.22,21.13,15.75,100.39
02-01-2018,24.1,21.01,15.56,100.42
03-01-2018,24.23,20.78,15.32,100.59
04-01-2018,23.7,18.55,13.31,100.71
05-01-2018,22.97,16.92,12.02,100.62
06-01-2018,22.72,15.86,11.23,100.58
07-01-2018,22.27,16.29,11.54,100.64
08-01-2018,22.8,17.96,12.82,100.68
09-01-2018,23.88,20.42,14.95,100.83
10-01-2018,24.5,21.69,16.11,100.9
11-01-2018,24.95,21.76,16.24,100.86
12-01-2018,24.59,21.19,15.69,100.8
13-01-2018,24.31,21.01,15.5,100.73
14-01-2018,24.01,20.84,15.32,100.79
15-01-2018,24.33,20.5,15.01,100.79
16-01-2018,24.41,20.18,14.71,100.67
17-01-2018,23.87,18.55,13.31,100.69
18-01-2018,23.13,17.5,12.45,100.74
19-01-2018,22.77,17.37,12.33,100.8
20-01-2018,22.82,17.37,12.33,100.77
21-01-2018,22.76,17.88,12.76,100.66
22-01-2018,23.02,17.96,12.82,100.58
23-01-2018,23.41,18.04,12.88,100.53
24-01-2018,23.77,18.73,13.49,100.44
25-01-2018,23.83,18.83,13.61,100.4
26-01-2018,24.12,18.33,13.18,100.5
27-01-2018,24.12,18.33,13.18,100.53
28-01-2018,23.58,18.46,13.24,100.63
29-01-2018,23.65,18.46,13.24,100.78
30-01-2018,23.47,17.73,12.63,100.8
31-01-2018,23.23,17.01,12.08,100.82
01-02-2018,23.26,15.83,11.23,100.79
02-02-2018,23.48,15.38,10.99,100.71
03-02-2018,23.35,16.35,11.6,100.75
04-02-2018,23.2,16.62,11.78,100.77
05-02-2018,23.86,18.04,12.88,100.92
06-02-2018,24.94,20.49,15.01,100.85
07-02-2018,25.58,21.98,16.48,100.74
08-02-2018,25.97,20.98,15.56,100.61
09-02-2018,25.51,20.41,15.01,100.6
10-02-2018,25.19,20.81,15.32,100.75
11-02-2018,25.68,20.89,15.38,100.86
12-02-2018,25.33,20.38,14.89,100.97
13-02-2018,24.81,20.33,14.83,101.08
14-02-2018,25.26,20.28,14.77,101.12
15-02-2018,25.43,20.93,15.38,101.1
16-02-2018,25.4,19.61,14.22,100.99
17-02-2018,25.54,19.55,14.22,100.66
18-02-2018,25.1,18.55,13.37,100.61
19-02-2018,25,18.96,13.67,100.67
20-02-2018,25.12,19.26,13.98,100.66
21-02-2018,25.06,18.8,13.61,100.53
22-02-2018,24.96,18.03,13,100.5
23-02-2018,24.94,17.98,12.94,100.59
24-02-2018,25.16,18.39,13.24,100.75
25-02-2018,25.63,18.85,13.61,100.74
26-02-2018,25.91,18.94,13.85,100.64
27-02-2018,26.14,17.57,12.94,100.57
28-02-2018,26.26,17.93,13.12,100.56
01-03-2018,26.76,18.01,13.24,100.51
02-03-2018,26.4,17.31,12.7,100.49
03-03-2018,26.33,14.91,11.11,100.42
04-03-2018,26.03,15.41,11.29,100.43
05-03-2018,26.29,16.3,11.84,100.53
06-03-2018,26.63,18.03,13.24,100.59
07-03-2018,26.71,18.44,13.61,100.56
08-03-2018,27.01,17.8,12.94,100.56
09-03-2018,27.18,19.54,14.4,100.59
10-03-2018,27.56,19.66,14.59,100.55
11-03-2018,27.44,20.57,15.32,100.61
12-03-2018,27.77,21.43,16.11,100.68
13-03-2018,28.62,21.48,16.05,100.62
14-03-2018,28.54,21.27,15.99,100.52
15-03-2018,28.83,21.47,16.11,100.45
16-03-2018,28.94,22.45,17.09,100.36
17-03-2018,26.97,22.39,16.97,100.48
18-03-2018,27.94,21.45,15.99,100.58
19-03-2018,27.75,20.3,15.01,100.68
20-03-2018,28,19.58,14.4,100.55
21-03-2018,28.27,20.37,15.14,100.41
22-03-2018,28.91,20.7,15.5,100.21
23-03-2018,29.22,22.12,16.91,100.2
24-03-2018,29.38,21.95,16.66,100.4
25-03-2018,28.82,20.65,15.38,100.64
26-03-2018,28.57,19.59,14.47,100.67
27-03-2018,29.23,21.3,16.05,100.5
28-03-2018,29.9,22.94,17.76,100.39
29-03-2018,30.26,22.37,17.21,100.33
30-03-2018,29.9,22.94,17.7,100.29
31-03-2018,29.71,23.62,18.43,100.26
01-04-2018,29.7,23.37,18.13,100.26
02-04-2018,29.71,22.29,17.03,100.37
03-04-2018,29.59,21.89,16.6,100.35
04-04-2018,29.69,21.51,16.24,100.21
05-04-2018,29.63,21.18,15.93,100.17
06-04-2018,29.88,21.4,16.24,100.23
07-04-2018,30.01,22.04,16.78,100.35
08-04-2018,29.95,21.67,16.42,100.43
09-04-2018,29.84,21.4,16.05,100.46
10-04-2018,30.02,22.4,17.09,100.37
11-04-2018,30.43,22.26,16.97,100.34
12-04-2018,30.8,22.12,16.85,100.23
13-04-2018,31.14,22.54,17.21,100.31
14-04-2018,31.19,22.94,17.58,100.29
15-04-2018,31.36,22.76,17.4,100.33
16-04-2018,31.52,22.87,17.58,100.38
17-04-2018,31.29,22.25,16.91,100.42
18-04-2018,31.94,21.79,16.54,100.33
19-04-2018,31.94,22.43,17.27,100.15
20-04-2018,31.97,22.94,17.82,100.14
21-04-2018,31.4,23.37,18.19,100.16
22-04-2018,31.92,22.58,17.4,100.18
23-04-2018,31.33,23.23,18.13,100.21
24-04-2018,31.49,22.48,17.4,100.23
25-04-2018,31.44,22.77,17.64,100.16
26-04-2018,31.58,23.37,18.25,100.1
27-04-2018,31.18,23.56,18.31,100.28
28-04-2018,31.48,22.52,17.21,100.36
29-04-2018,31.55,23.65,18.49,100.18
30-04-2018,32.05,24.21,19.17,100.02
01-05-2018,31.97,24.69,19.71,100.08
02-05-2018,31.23,25.06,20.08,100.13
03-05-2018,30.59,25.37,20.39,100.23
04-05-2018,29.6,24.83,19.71,100.28
05-05-2018,30.33,24.22,19.04,100.38
06-05-2018,30.26,24.33,19.1,100.38
07-05-2018,30.58,23.8,18.55,100.24
08-05-2018,30.33,24.33,19.17,100.11
09-05-2018,31.08,23.41,18.19,100.2
10-05-2018,31.19,22.52,17.21,100.35
11-05-2018,31.35,23.53,18.31,100.24
12-05-2018,31.52,24.05,18.92,100.16
13-05-2018,31.44,23.9,18.74,100.16
14-05-2018,31.29,23.79,18.68,100.2
15-05-2018,30.37,20.69,15.87,100.17
16-05-2018,31.34,20.48,15.38,100.04
17-05-2018,31.82,23.07,17.88,100.02
18-05-2018,32.41,22.64,17.46,99.95
19-05-2018,31.84,23.37,18.25,99.92
20-05-2018,30.88,24.4,19.35,99.96
21-05-2018,30.84,24.71,19.65,100.02
22-05-2018,31,23.05,17.82,100.03
23-05-2018,30.92,23.51,18.31,99.98
24-05-2018,31.4,23.06,17.94,99.84
25-05-2018,30.28,23.49,18.31,99.84
26-05-2018,30.31,23.26,18.01,99.87
27-05-2018,30.83,24.06,18.98,99.84
28-05-2018,30.94,24.35,19.29,99.67
29-05-2018,32.57,23.03,18.01,99.56
30-05-2018,32.87,23.73,18.68,99.6
31-05-2018,32.23,25.1,20.26,99.75
01-06-2018,32.12,24.7,19.71,99.93
02-06-2018,30.28,24.12,19.04,99.99
03-06-2018,30.29,24.05,18.92,99.88
04-06-2018,29.69,24.04,18.86,99.79
05-06-2018,30.62,23.93,18.8,99.84
06-06-2018,29.78,24.14,19.04,100.07
07-06-2018,29.82,23.94,18.8,99.93
08-06-2018,30.56,22.01,16.72,99.76
09-06-2018,30.78,22.46,17.15,99.62
10-06-2018,31.15,21.87,16.6,99.74
11-06-2018,31.18,23.31,18.07,99.8
12-06-2018,31.08,23.41,18.19,99.81
13-06-2018,31.27,23.01,17.7,99.87
14-06-2018,31.12,22.76,17.52,99.9
15-06-2018,31.18,21.26,16.17,99.95
16-06-2018,30.3,19.74,14.89,100.07
17-06-2018,30.69,19.82,14.65,100.07
18-06-2018,31.23,19.92,14.77,99.96
19-06-2018,31.13,21.4,16.11,99.88
20-06-2018,30.46,23.12,17.82,99.89
21-06-2018,30.22,22.61,17.33,99.9
22-06-2018,30.33,22.23,16.91,99.88
23-06-2018,30.56,22.33,17.09,99.85
24-06-2018,30.83,22.07,16.85,99.96
25-06-2018,30.58,21.26,16.05,99.89
26-06-2018,30.96,20.85,15.62,99.77
27-06-2018,30.69,21.76,16.54,99.73
28-06-2018,29.76,22.6,17.33,99.87
29-06-2018,29.55,21.76,16.48,99.93
30-06-2018,28.65,21.1,15.87,100.06
01-07-2018,29.32,21.86,16.6,100.08
02-07-2018,30.09,22.58,17.4,99.99
03-07-2018,28.69,23.19,17.94,100.06
04-07-2018,29.96,21.93,16.72,100.04
05-07-2018,30.26,22,16.78,99.98
06-07-2018,30.43,21.74,16.42,99.89
07-07-2018,29.81,21.48,16.17,99.79
08-07-2018,29.98,21.05,15.81,99.73
09-07-2018,30.14,21.22,15.93,99.72
10-07-2018,29.09,22.19,16.91,99.88
11-07-2018,28.98,21.98,16.66,99.88
12-07-2018,29.48,22.7,17.4,99.82
13-07-2018,29.13,21.69,16.36,99.8
14-07-2018,29.48,22.21,16.91,99.73
15-07-2018,30.77,22.23,16.97,99.62
16-07-2018,30.48,21.37,16.05,99.7
17-07-2018,30.73,21.28,15.93,99.74
18-07-2018,30.59,21.52,16.17,99.78
19-07-2018,30.51,22.39,17.09,99.78
20-07-2018,30.15,22.02,16.72,99.83
21-07-2018,30.32,21.86,16.48,99.93
22-07-2018,30.62,22.01,16.72,99.89
23-07-2018,30.8,22.05,16.72,99.86
24-07-2018,30.89,22.51,17.21,99.98
25-07-2018,30.79,22.39,17.15,100
26-07-2018,30.83,22.72,17.46,100.03
27-07-2018,31.05,22.29,16.97,100.01
28-07-2018,31.12,21.97,16.72,99.96
29-07-2018,31.4,22.33,17.09,99.84
30-07-2018,30.55,22.69,17.52,99.87
31-07-2018,30.58,22.33,17.03,99.94
01-08-2018,30.89,21.62,16.3,99.99
02-08-2018,30.74,22.2,16.91,100.1
03-08-2018,30.28,22.43,17.15,100.13
04-08-2018,30.21,22.45,17.15,100.11
05-08-2018,29.07,22.9,17.58,100.1
06-08-2018,30.49,21.68,16.42,99.92
07-08-2018,29.98,21.08,15.75,99.81
08-08-2018,30.09,21.86,16.54,99.83
09-08-2018,29.63,22.64,17.33,100.01
10-08-2018,29.06,21.9,16.54,100.15
11-08-2018,28.41,21.98,16.6,100.01
12-08-2018,28.85,21.72,16.36,99.89
13-08-2018,29.76,21.25,15.93,99.92
14-08-2018,28.54,22.2,16.97,99.83
15-08-2018,27.67,24.03,18.86,99.74
16-08-2018,29.54,23.08,17.82,99.71
17-08-2018,30.05,22.51,17.27,99.66
18-08-2018,30.12,21.82,16.54,99.68
19-08-2018,30.16,21.85,16.54,99.72
20-08-2018,30.7,21.45,16.17,99.78
21-08-2018,31.14,21.55,16.24,99.89
22-08-2018,30.65,21.78,16.48,100
23-08-2018,30.87,23.08,17.88,100.02
24-08-2018,30.24,23.18,18.01,100.03
25-08-2018,29.78,22.94,17.7,100.04
26-08-2018,29.69,22.67,17.46,99.94
27-08-2018,29.65,22.74,17.52,99.94
28-08-2018,29.71,22.81,17.58,99.97
29-08-2018,29.6,23.11,17.88,100.05
30-08-2018,30.04,22.72,17.46,99.99
31-08-2018,27.76,23.53,18.25,100.1
